segmentnr	original	analyzed	translated
['ZH_T27_1545_005:0023c25_6']	而不說者。	而不說者。	But why is it not explained?
['ZH_T27_1545_005:0023c25_11']	有何意耶。	有何意耶。	What is the meaning of this?
['ZH_T27_1545_005:0023c26_2']	答是作論者意欲爾故。	答是作論者意欲爾故。	The answer is: It is because the author of the treatise intends it to be so.
['ZH_T27_1545_005:0023c26_7']	謂作論者。	謂作論者。	That is, the author of the treatise,
['ZH_T27_1545_005:0023c26_12']	隨自意欲。	隨自意欲。	according to his own intention,
['ZH_T27_1545_005:0023c26_17']	或顯或隱。	或顯或隱。	either reveals or conceals,
['ZH_T27_1545_005:0023c27_2']	或廣或略。	或廣或略。	either extensively or briefly,
['ZH_T27_1545_005:0023c27_7']	而作此論。	而作此論。	and composes this treatise.
['ZH_T27_1545_005:0023c27_12']	不應徵詰。	不應徵詰。	One should not question it.
['ZH_T27_1545_005:0023c28_6']	尊者此中彰顯廣說世第一法。	尊者此中彰顯廣說世第一法。	The Venerable [Vasubandhu] clearly and extensively explains the supreme worldly dharmas in this [treatise],
['ZH_T27_1545_005:0023c28_11']	隱略說忍。	隱略說忍。	but briefly explains patience.
['ZH_T27_1545_005:0023c29_3']	於頂及煖顯略而說。	於頂及煖顯略而說。	He explains briefly and extensively the peak and heat.
['ZH_T27_1545_005:0023c29_8', 'ZH_T27_1545_005:0023c29_13']	有餘師說。🔽若契經中。	有餘師說。 若契經中。	Other masters say:🔽If it is clearly explained
['ZH_T27_1545_005:0023c29_18']	顯了說者。	顯了說者。	in the sutras,
['ZH_T27_1545_005:0024a01_8']	尊者於此彰顯而說。	尊者於此彰顯而說。	The Venerable One elucidated and spoke about this.
['ZH_T27_1545_005:0024a01_17']	忍於經中不顯了說。	忍於經中不顯了說。	Patience is not clearly explained in the sūtras.
['ZH_T27_1545_005:0024a02_8']	是故於此覆相說之。	是故於此覆相說之。	Therefore, it is explained here in a concealed manner.
['ZH_T27_1545_005:0024a03_1']	問豈不經中顯了說忍。	問豈不經中顯了說忍。	Question: Isn't patience clearly explained in the sūtras?
['ZH_T27_1545_005:0024a03_6']	如世尊說。	如世尊說。	As the World-Honored One said:
['ZH_T27_1545_005:0024a03_15']	若有一類成就六法。	若有一類成就六法。	If there is a type of person who possesses six dharmas,
['ZH_T27_1545_005:0024a04_2']	於現法中。	於現法中。	in this present life,
['ZH_T27_1545_005:0024a04_11']	必不能得遠塵離垢。	必不能得遠塵離垢。	they will definitely not be able to distance themselves from defilements and impurities,
['ZH_T27_1545_005:0024a05_2']	於諸法中生淨法眼。	於諸法中生淨法眼。	and give rise to the pure Dharma eye towards dharmas.
['ZH_T27_1545_005:0024a05_7']	云何六法。	云何六法。	What are the six dharmas?
['ZH_T27_1545_005:0024a05_13']	一不樂聞法。	一不樂聞法。	First, not delighting in hearing the Dharma.
['ZH_T27_1545_005:0024a06_5']	二雖聞說法而不囑耳。	二雖聞說法而不囑耳。	Second, even if hearing the Dharma being spoken, not paying attention.
['ZH_T27_1545_005:0024a06_11']	三雖囑耳聽。	三雖囑耳聽。	Third, even if paying attention,
['ZH_T27_1545_005:0024a07_3']	而不安住奉行教心。	而不安住奉行教心。	but not abiding in the mind of respectfully practicing the teachings.
['ZH_T27_1545_005:0024a07_14']	四於未證善法不勤求證。	四於未證善法不勤求證。	Fourth, not diligently seeking to realize good dharmas that have not yet been realized.
['ZH_T27_1545_005:0024a08_7']	五於已證善法不勤守護。	五於已證善法不勤守護。	Fifth, not diligently guarding and protecting good dharmas that have already been realized.
['ZH_T27_1545_005:0024a08_14']	六不成就順忍。	六不成就順忍。	Sixth, not possessing compliant patience.
['ZH_T27_1545_005:0024a09_5']	應知白品與此相違。	應知白品與此相違。	One should know that the opposite of this is the bright aspect.
['ZH_T27_1545_005:0024a09_14']	忍於此經既彰顯說。	忍於此經既彰顯說。	Since patience is clearly explained in this sūtra,
['ZH_T27_1545_005:0024a10_5']	尊者何故覆相說耶。	尊者何故覆相說耶。	why did the Venerable One explain it in a concealed manner?
['ZH_T27_1545_005:0024a10_10']	彼作是言。	彼作是言。	He said:
['ZH_T27_1545_005:0024a10_17']	經中雖說順忍。	經中雖說順忍。	Although the sūtra speaks of compliant patience,
['ZH_T27_1545_005:0024a11_5']	而不說順諦忍。	而不說順諦忍。	But it does not speak of acquiescence in accordance with the truths.
['ZH_T27_1545_005:0024a11_10', 'ZH_T27_1545_005:0024a11_17']	故非顯說。🔽問順忍順諦忍。	故非顯說。 問順忍順諦忍。	Therefore it is not explicit.
['ZH_T27_1545_005:0024a12_3']	有何差別。	有何差別。	Question: What is the difference between acquiescence in accordance with [the truths] and acquiescence in accordance with the truths?
['ZH_T27_1545_005:0024a12_8']	義無異故。	義無異故。	Because there is no difference in meaning,
['ZH_T27_1545_005:0024a12_15']	應知前說為善。	應知前說為善。	it should be known that the previous explanation is correct.
['ZH_T27_1545_005:0024a13_2']	問因論生論。	問因論生論。	Question: A discussion arising from a treatise.
['ZH_T27_1545_005:0024a13_11']	何故此忍獨名順諦。	何故此忍獨名順諦。	Why is this acquiescence alone called in accordance with the truths,
['ZH_T27_1545_005:0024a13_16']	非煖頂耶。	非煖頂耶。	and not heat and summit?
['ZH_T27_1545_005:0024a14_9']	答亦應說順諦煖順諦頂。	答亦應說順諦煖順諦頂。	Answer: Heat in accordance with the truths and summit in accordance with the truths should also be explained.
['ZH_T27_1545_005:0024a14_14']	而不說者。	而不說者。	But it does not explain it.
['ZH_T27_1545_005:0024a15_5']	當知此是有餘之說。	當知此是有餘之說。	One should know that this is an incomplete explanation.
['ZH_T27_1545_005:0024a15_10']	義皆有故。	義皆有故。	Because the meaning is all present.
['ZH_T27_1545_005:0024a15_17', 'ZH_T27_1545_005:0024a16_8']	復次言順諦者。🔽謂極隨順聖諦現觀。	復次言順諦者。 謂極隨順聖諦現觀。	Furthermore, as for in accordance with the truths,🔽it means extremely in accordance with the direct realization of the noble truths.
['ZH_T27_1545_005:0024a16_17']	忍極隨順聖諦現觀。	忍極隨順聖諦現觀。	Acquiescence is extremely in accordance with the direct realization of the noble truths.
['ZH_T27_1545_005:0024a17_8']	煖頂不爾故偏說忍。	煖頂不爾故偏說忍。	Heat and summit are not like this, so acquiescence is explained in particular.
['ZH_T27_1545_005:0024a17_16']	復次忍隣近見道。	復次忍隣近見道。	Furthermore, acquiescence is adjacent to the path of seeing.
['ZH_T27_1545_005:0024a18_4']	煖頂不爾故。	煖頂不爾故。	Heat and summit are not like this. Therefore,
['ZH_T27_1545_005:0024a18_13']	復次忍與見道相似。	復次忍與見道相似。	Furthermore, acquiescence is similar to the path of seeing.
['ZH_T27_1545_005:0024a19_1']	煖頂不爾故。	煖頂不爾故。	Heat and summit are not like this.
['ZH_T27_1545_005:0024a19_10']	謂見道位唯法念住。	謂見道位唯法念住。	That is to say, in the stage of the path of seeing, only the mindfulness of dharmas
['ZH_T27_1545_005:0024a20_4']	恒現在前忍位亦爾煖頂不然。	恒現在前忍位亦爾煖頂不然。	is always present. Acquiescence is also like this. Heat and summit are not like this.
['ZH_T27_1545_005:0024a20_15']	謂彼初位雖但起法念住。	謂彼初位雖但起法念住。	That is, although in the initial stage one only arouses the mindfulness of dharmas,
['ZH_T27_1545_005:0024a21_2']	而增進位。	而增進位。	in the stage of increase,
['ZH_T27_1545_005:0024a21_11']	亦得起餘三念住故。	亦得起餘三念住故。	one can also arouse the other three mindfulnesses.
['ZH_T27_1545_005:0024a21_16']	復次忍位。	復次忍位。	Furthermore, in the stage of acceptance,
['ZH_T27_1545_005:0024a22_8']	必有不出意樂趣入聖道。	必有不出意樂趣入聖道。	one necessarily has the intention to enter the holy path without fail.
['ZH_T27_1545_005:0024a22_14']	煖頂不爾故。	煖頂不爾故。	The stages of heat and summit are not like this.
['ZH_T27_1545_005:0024a23_3']	復次修觀行者。	復次修觀行者。	Furthermore, the practitioner of contemplation,
['ZH_T27_1545_005:0024a23_12']	於忍位中樂別觀諦。	於忍位中樂別觀諦。	in the stage of acceptance, delights in separately contemplating the truths.
['ZH_T27_1545_005:0024a24_13']	於頂位中樂別觀寶於煖位中樂別觀蘊故。	於頂位中樂別觀寶於煖位中樂別觀蘊故。	In the stage of summit, he delights in separately contemplating the jewels. In the stage of heat, he delights in separately contemplating the aggregates.
['ZH_T27_1545_005:0024a25_5', 'ZH_T27_1545_005:0024a25_12']	復次煖止緣諦下愚。🔽頂止緣諦中愚。	復次煖止緣諦下愚。 頂止緣諦中愚。	Furthermore, heat stops the foolishness regarding the lower truths.🔽Summit stops the foolishness regarding the middling truths.
['ZH_T27_1545_005:0024a26_2', 'ZH_T27_1545_005:0024a26_11']	忍止緣諦上愚故。🔽復次煖止緣諦麁愚。	忍止緣諦上愚故。 復次煖止緣諦麁愚。	Acceptance stops the foolishness regarding the upper truths.🔽Furthermore, heat stops the coarse foolishness regarding the truths.
['ZH_T27_1545_005:0024a26_18']	頂止緣諦中愚。	頂止緣諦中愚。	Summit stops the middling foolishness regarding the truths.
['ZH_T27_1545_005:0024a27_7']	忍止緣諦細愚故。	忍止緣諦細愚故。	Acceptance stops the subtle foolishness regarding the truths.
['ZH_T27_1545_005:0024a28_6']	復次煖起緣諦下明頂起緣諦中明。	復次煖起緣諦下明頂起緣諦中明。	Furthermore, heat arises from the lower illumination regarding the truths. Summit arises from the middling illumination regarding the truths.
['ZH_T27_1545_005:0024a28_14']	忍起緣諦上明故。	忍起緣諦上明故。	Acceptance arises from the upper illumination regarding the truths.
['ZH_T27_1545_005:0024a29_5', 'ZH_T27_1545_005:0024a29_12']	復次煖起緣諦麁明。🔽頂起緣諦中明。	復次煖起緣諦麁明。 頂起緣諦中明。	Furthermore, heat arises from the coarse illumination regarding the truths.🔽Summit arises from the middling illumination regarding the truths.
['ZH_T27_1545_005:0024b01_2']	忍起緣諦細明故。	忍起緣諦細明故。	Acceptance arises from the subtle illumination regarding the truths.
['ZH_T27_1545_005:0024b01_11', 'ZH_T27_1545_005:0024b01_18', 'ZH_T27_1545_005:0024b02_7']	復次煖得緣諦下信。🔽頂得緣諦中信。🔽忍得緣諦上信故。	復次煖得緣諦下信。 頂得緣諦中信。 忍得緣諦上信故。	Furthermore, the attainment of heat is the lower faith that takes the truths as its object.🔽The attainment of summit is the middle faith that takes the truths as its object.
['ZH_T27_1545_005:0024b02_16', 'ZH_T27_1545_005:0024b03_5']	復次煖得緣諦麁信。🔽頂得緣諦中信。	復次煖得緣諦麁信。 頂得緣諦中信。	The attainment of acceptance is the upper faith that takes the truths as its object.🔽Furthermore, the attainment of heat is the coarse faith that takes the truths as its object.🔽The attainment of summit is the middle faith that takes the truths as its object.
['ZH_T27_1545_005:0024b03_13']	忍得緣諦細信故。	忍得緣諦細信故。	The attainment of acceptance is the subtle faith that takes the truths as its object.
['ZH_T27_1545_005:0024b04_2']	復次以忍位中。	復次以忍位中。	Furthermore, in the stage of acceptance,
['ZH_T27_1545_005:0024b04_10']	或時以十六行相。	或時以十六行相。	sometimes using the sixteen aspects,
['ZH_T27_1545_005:0024b04_15']	觀察聖諦。	觀察聖諦。	one contemplates the noble truths,
['ZH_T27_1545_005:0024b05_4']	或時以十二行相。	或時以十二行相。	sometimes using the twelve aspects,
['ZH_T27_1545_005:0024b05_9']	觀察聖諦。	觀察聖諦。	one contemplates the noble truths,
['ZH_T27_1545_005:0024b05_16']	或時以八行相。	或時以八行相。	sometimes using the eight aspects,
['ZH_T27_1545_005:0024b06_2']	觀察聖諦。	觀察聖諦。	one contemplates the noble truths,
['ZH_T27_1545_005:0024b06_9']	或時以四行相。	或時以四行相。	sometimes using the four aspects,
['ZH_T27_1545_005:0024b06_14']	觀察聖諦。	觀察聖諦。	one contemplates the noble truths.
['ZH_T27_1545_005:0024b06_19']	煖頂位中。	煖頂位中。	In the stages of heat and summit,
['ZH_T27_1545_005:0024b07_6']	但以十六行相。	但以十六行相。	only using the sixteen aspects,
['ZH_T27_1545_005:0024b07_12']	觀察聖諦故。	觀察聖諦故。	one contemplates the noble truths.
['ZH_T27_1545_005:0024b08_5']	復次以忍位中無雜作意。	復次以忍位中無雜作意。	Furthermore, in the stage of acceptance, there is no mixed intention,
['ZH_T27_1545_005:0024b08_15']	煖頂位中有雜作意故。	煖頂位中有雜作意故。	while in the stages of heat and summit, there is a mixed intention.
['ZH_T27_1545_005:0024b09_2']	謂煖頂位。	謂煖頂位。	That is to say, in the stages of heat and summit,
['ZH_T27_1545_005:0024b09_15']	數數復起欲界善心觀欲界苦。	數數復起欲界善心觀欲界苦。	one frequently again gives rise to the wholesome mind of the desire realm, contemplating the suffering of the desire realm.
['ZH_T27_1545_005:0024b10_2']	為間雜已。	為間雜已。	Having mixed it,
['ZH_T27_1545_005:0024b10_11']	復能引此善根現前。	復能引此善根現前。	one is then able to bring this wholesome root to the fore.
['ZH_T27_1545_005:0024b10_16']	忍位不爾。	忍位不爾。	The stage of patience is not like this.
['ZH_T27_1545_005:0024b11_12']	復次以忍位中唯別作意別觀諸諦。	復次以忍位中唯別作意別觀諸諦。	Moreover, in the stage of patience, one only makes separate mental applications and separately contemplates the truths.
['ZH_T27_1545_005:0024b12_3']	煖頂位中不如是故。	煖頂位中不如是故。	In the stages of heat and summit, it is not like this.
['ZH_T27_1545_005:0024b12_8']	謂煖頂位。	謂煖頂位。	That is to say, in the stages of heat and summit,
['ZH_T27_1545_005:0024b12_17']	雖別作意別觀諸諦。	雖別作意別觀諸諦。	although one makes separate mental applications and separately contemplates the truths,
['ZH_T27_1545_005:0024b13_3']	而於中間。	而於中間。	in the middle,
['ZH_T27_1545_005:0024b13_12']	修總行相總觀諸諦。	修總行相總觀諸諦。	one cultivates a general mode of activity and generally contemplates the truths.
['ZH_T27_1545_005:0024b14_3']	謂觀一切有漏皆苦。	謂觀一切有漏皆苦。	That is to say, one contemplates that all contaminated [dharmas] are suffering,
['ZH_T27_1545_005:0024b14_12']	觀一切行皆是無常。	觀一切行皆是無常。	one contemplates that all conditioned [dharmas] are impermanent,
['ZH_T27_1545_005:0024b15_2']	觀一切法皆空無我。	觀一切法皆空無我。	one contemplates that all dharmas are empty and without self,
['ZH_T27_1545_005:0024b15_11']	唯觀涅槃是真寂靜。	唯觀涅槃是真寂靜。	and one only contemplates nirvāṇa as true quiescence.
['ZH_T27_1545_005:0024b16_3']	復次以忍位中有時相續。	復次以忍位中有時相續。	Moreover, in the stage of patience, sometimes there is a continuum,
['ZH_T27_1545_005:0024b16_12']	有一剎那觀察聖諦。	有一剎那觀察聖諦。	and there is a single moment of contemplation of the noble truths.
['ZH_T27_1545_005:0024b17_7']	煖頂位中唯有相續觀聖諦故。	煖頂位中唯有相續觀聖諦故。	In the stages of heat and summit, there is only a continuum of contemplation of the noble truths.
['ZH_T27_1545_005:0024b18_1']	復次以忍位中漸略觀諦。	復次以忍位中漸略觀諦。	Moreover, in the stage of patience, one gradually abbreviates the contemplation of the truths,
['ZH_T27_1545_005:0024b18_6']	極能隨順。	極能隨順。	and is able to accord with and
['ZH_T27_1545_005:0024b18_11']	趣向涅槃。	趣向涅槃。	head towards nirvāṇa.
['ZH_T27_1545_005:0024b18_16']	如適他方。	如適他方。	It is like traveling to a foreign land,
['ZH_T27_1545_005:0024b19_2']	以多貿少。	以多貿少。	exchanging much for little.
['ZH_T27_1545_005:0024b19_11']	煖頂位中不如是故。	煖頂位中不如是故。	In the stages of heat and summit, it is not like this.
['ZH_T27_1545_005:0024b20_2']	以如是等種種因緣。	以如是等種種因緣。	For these various reasons,
['ZH_T27_1545_005:0024b20_7']	忍名順諦。	忍名順諦。	Patience is called conforming to the truths.
['ZH_T27_1545_005:0024b20_12']	煖頂不爾。	煖頂不爾。	Heat and summit are not like this.
['ZH_T27_1545_005:0024b20_18']	問世第一法。	問世第一法。	Question: Why is the supreme worldly dharma
['ZH_T27_1545_005:0024b21_7']	何故不立順諦名耶。	何故不立順諦名耶。	not established as having the name of conforming to the truths?
['ZH_T27_1545_005:0024b21_17']	答雖復此位一切皆勝。	答雖復此位一切皆勝。	Answer: Although in this stage everything is supreme,
['ZH_T27_1545_005:0024b22_9']	而於四諦不遍觀察故。	而於四諦不遍觀察故。	one does not universally contemplate the four truths, therefore
['ZH_T27_1545_005:0024b23_1']	不建立順諦之名。	不建立順諦之名。	the name of conforming to the truths is not established.
['ZH_T27_1545_005:0024b24_6']	問忍為幾念住。	問忍為幾念住。	Question: How many moments of mindfulness does patience have?
['ZH_T27_1545_005:0024b24_12']	答現在唯一。	答現在唯一。	Answer: In the present, there is only one,
['ZH_T27_1545_005:0024b24_18']	雜緣法念住。	雜緣法念住。	the miscellaneous mindfulness of dharmas.
['ZH_T27_1545_005:0024b25_7']	未來具四似見道故。	未來具四似見道故。	In the future, there are four, because it resembles the path of seeing.
['ZH_T27_1545_005:0024b25_13']	問忍為幾緣。	問忍為幾緣。	Question: How many conditions does patience have?
['ZH_T27_1545_005:0024b25_18']	答為四緣。	答為四緣。	Answer: It has four conditions,
['ZH_T27_1545_005:0024b26_10']	謂因等無間所緣增上緣。	謂因等無間所緣增上緣。	namely causal, immediately preceding, object, and dominant conditions.
['ZH_T27_1545_005:0024b26_15']	為因緣者。	為因緣者。	As for being a causal condition,
['ZH_T27_1545_005:0024b27_13']	謂與彼相應俱有同類等法為因緣。	謂與彼相應俱有同類等法為因緣。	it is a causal condition for the dharmas associated with it, coexisting with it, and of the same type.
['ZH_T27_1545_005:0024b28_4']	為等無間緣者。	為等無間緣者。	As for being an immediately preceding condition,
['ZH_T27_1545_005:0024b28_16']	謂與世第一法為等無間緣。	謂與世第一法為等無間緣。	it is an immediately preceding condition for the supreme worldly dharma.
['ZH_T27_1545_005:0024b29_5']	為所緣緣者。	為所緣緣者。	As for being an object condition,
['ZH_T27_1545_005:0024c01_3']	謂與能緣此心心所法為所緣緣。	謂與能緣此心心所法為所緣緣。	it is an object condition for the mind and mental factors that are able to take it as an object.
['ZH_T27_1545_005:0024c01_9']	為增上緣者。	為增上緣者。	As for being a dominant condition,
['ZH_T27_1545_005:0024c02_7']	謂除自性與餘一切有為法為增上緣。	謂除自性與餘一切有為法為增上緣。	It is said that except for its own nature, it is the dominant condition for all other conditioned dharmas.
['ZH_T27_1545_005:0024c02_13']	問忍有幾緣。	問忍有幾緣。	Question: How many conditions does patience have?
['ZH_T27_1545_005:0024c02_18']	答有四緣。	答有四緣。	Answer: It has four conditions.
['ZH_T27_1545_005:0024c03_4', 'ZH_T27_1545_005:0024c03_14']	有因緣者。🔽謂此相應俱有同類法。	有因緣者。 謂此相應俱有同類法。	As for the causal condition,🔽it refers to the associated, coexistent, and homogeneous dharmas.
['ZH_T27_1545_005:0024c04_3']	有等無間緣者。	有等無間緣者。	As for the condition as the equivalent and immediate antecedent,
['ZH_T27_1545_005:0024c04_8']	謂已生頂。	謂已生頂。	it refers to the already arisen peak.
['ZH_T27_1545_005:0024c04_18']	有所緣緣者謂四聖諦。	有所緣緣者謂四聖諦。	As for the condition of the object, it refers to the four noble truths.
['ZH_T27_1545_005:0024c05_5']	有增上緣者。	有增上緣者。	As for the dominant condition,
['ZH_T27_1545_005:0024c05_14']	謂除自性餘一切法。	謂除自性餘一切法。	it refers to all dharmas except for its own nature.
['ZH_T27_1545_005:0024c06_4']	問忍當言何界繫。	問忍當言何界繫。	Question: Should patience be said to be bound to which realm?
['ZH_T27_1545_005:0024c06_12']	答應言唯色界繫。	答應言唯色界繫。	Answer: It should be said to be bound only to the form realm.
['ZH_T27_1545_005:0024c07_4']	問忍當言有尋有伺。	問忍當言有尋有伺。	Question: Should patience be said to have investigation and analysis,
['ZH_T27_1545_005:0024c07_9']	無尋唯伺。	無尋唯伺。	to be without investigation but only have analysis,
['ZH_T27_1545_005:0024c07_15']	無尋無伺耶。	無尋無伺耶。	or to be without investigation and without analysis?
['ZH_T27_1545_005:0024c08_2']	答應言三種。	答應言三種。	Answer: It should be said to be of three kinds.
['ZH_T27_1545_005:0024c08_11']	問忍當言樂根相應。	問忍當言樂根相應。	Question: Should patience be said to be associated with the faculty of pleasure,
['ZH_T27_1545_005:0024c08_16']	喜根相應。	喜根相應。	associated with the faculty of joy,
['ZH_T27_1545_005:0024c09_3']	捨根相應耶。	捨根相應耶。	or associated with the faculty of equanimity?
['ZH_T27_1545_005:0024c09_11', 'ZH_T27_1545_005:0024c10_3']	答應言三根相應。🔽問忍當言一心多心耶。	答應言三根相應。 問忍當言一心多心耶。	Answer: It should be said to be associated with three faculties.🔽Question: Should patience be said to be of one mind or many minds?
['ZH_T27_1545_005:0024c10_13']	答應言或多心或一心。	答應言或多心或一心。	Answer: It should be said to be either many minds or one mind.
['ZH_T27_1545_005:0024c11_4']	以增上忍一剎那故。	以增上忍一剎那故。	Because the supreme patience is only one moment.
['ZH_T27_1545_005:0024c11_13']	問忍當言退不退耶。	問忍當言退不退耶。	Question: Should patience be said to be retrogressive or non-retrogressive?
['ZH_T27_1545_005:0024c12_1']	答應言不退。	答應言不退。	Answer: It should be said to be non-retrogressive.
['ZH_T27_1545_005:0024c12_6']	如是等義。	如是等義。	Such meanings as these.
['ZH_T27_1545_005:0024c12_11']	依上所說。	依上所說。	Based on the above explanations.
['ZH_T27_1545_005:0024c12_16']	世第一法。	世第一法。	The supreme worldly dharmas.
['ZH_T27_1545_005:0024c13_1']	如理應知。	如理應知。	Should be understood according to reason.
['ZH_T27_1545_005:0024c14_12', 'ZH_T27_1545_005:0024c14_17', 'ZH_T27_1545_005:0024c16_2']	問緣何諦忍後入正性離生耶。🔽有作是說。🔽緣道諦忍後入正性離生問若爾云何所緣行相。	問緣何諦忍後入正性離生耶。 有作是說。 緣道諦忍後入正性離生問若爾云何所緣行相。	Question: After patience towards which truth does one enter the certainty of perfection?
['ZH_T27_1545_005:0024c16_7']	不成倒錯。	不成倒錯。	Some say: After patience towards the truth of the path, one enters the certainty of perfection. Question: If so, how does the object and aspect not become inverted and confused?
['ZH_T27_1545_005:0024c16_12']	若倒錯者。	若倒錯者。	If inverted and confused,
['ZH_T27_1545_005:0024c17_7', 'ZH_T27_1545_005:0024c17_15']	云何不與入正性離生而作留難。🔽答此於所緣行相。	云何不與入正性離生而作留難。 答此於所緣行相。	why does it not create an obstacle for entering the certainty of perfection?
['ZH_T27_1545_005:0024c18_2']	雖有倒錯。	雖有倒錯。	Answer: Although there is inversion and confusion regarding the object and aspect,
['ZH_T27_1545_005:0024c18_14']	而於入正性離生不作留難。	而於入正性離生不作留難。	it does not create an obstacle for entering the certainty of perfection.
['ZH_T27_1545_005:0024c19_1']	所以者何。	所以者何。	Why is this?
['ZH_T27_1545_005:0024c19_6']	已串習故。	已串習故。	Because it has already been well-practiced.
['ZH_T27_1545_005:0024c20_6']	謂修行者於此串習已成徑路自在現前。	謂修行者於此串習已成徑路自在現前。	That is to say, for the practitioner, this has already become a well-trodden path, freely present.
['ZH_T27_1545_005:0024c20_11']	如見道中。	如見道中。	Just like in the path of seeing,
['ZH_T27_1545_005:0024c20_17']	緣欲界忍智。	緣欲界忍智。	the patience and knowledge towards the desire realm.
['ZH_T27_1545_005:0024c21_8']	後緣有頂忍智現在前。	後緣有頂忍智現在前。	Later, the acceptance and knowledge regarding the peak of existence appear before one.
['ZH_T27_1545_005:0024c21_14']	緣有頂忍智。	緣有頂忍智。	One takes the acceptance and knowledge regarding the peak of existence as objects.
['ZH_T27_1545_005:0024c22_6']	後緣欲界忍智現在前。	後緣欲界忍智現在前。	Later, the acceptance and knowledge regarding the desire realm appear before one.
['ZH_T27_1545_005:0024c22_12']	緣苦諦行相。	緣苦諦行相。	One takes the aspects of the truth of suffering as objects.
['ZH_T27_1545_005:0024c23_4']	後緣集諦行相現在前。	後緣集諦行相現在前。	Later, the aspects of the truth of the accumulation of suffering appear before one.
['ZH_T27_1545_005:0024c23_10']	緣集諦行相。	緣集諦行相。	One takes the aspects of the truth of the accumulation of suffering as objects.
['ZH_T27_1545_005:0024c24_2']	後緣滅諦行相現在前。	後緣滅諦行相現在前。	Later, the aspects of the truth of the cessation of suffering appear before one.
['ZH_T27_1545_005:0024c24_9']	此等所緣行相。	此等所緣行相。	Although the objects and aspects of these
['ZH_T27_1545_005:0024c24_14']	雖有倒錯。	雖有倒錯。	may be inverted and confused,
['ZH_T27_1545_005:0024c25_4']	而於現觀不作留難。	而於現觀不作留難。	they do not create obstacles for the realization of the truth.
['ZH_T27_1545_005:0024c25_13']	已串習故此忍亦爾。	已串習故此忍亦爾。	Because one has already become familiar with them, this acceptance is also like this.
['ZH_T27_1545_005:0024c25_18', 'ZH_T27_1545_005:0024c26_4']	若作是說。🔽緣道諦忍。	若作是說。 緣道諦忍。	If one explains it in this way,🔽after the acceptance regarding the truth of the path,
['ZH_T27_1545_005:0024c26_12']	後入正性離生者。	後入正性離生者。	one who enters the certainty of correct liberation
['ZH_T27_1545_005:0024c26_17', 'ZH_T27_1545_005:0024c27_4']	則有三心。🔽同一所緣。	則有三心。 同一所緣。	then has three minds.🔽They have the same object.
['ZH_T27_1545_005:0024c27_9']	同一行相。	同一行相。	They have the same aspect.
['ZH_T27_1545_005:0024c27_15']	謂世第一法。	謂世第一法。	Namely, the supreme worldly dharmas,
['ZH_T27_1545_005:0024c27_20']	苦法智忍。	苦法智忍。	the acceptance of the knowledge of the dharma of suffering,
['ZH_T27_1545_005:0024c28_7']	苦法智相應二心。	苦法智相應二心。	and the two minds associated with the knowledge of the dharma of suffering.
['ZH_T27_1545_005:0024c28_12']	同一行相。	同一行相。	They have the same aspect.
['ZH_T27_1545_005:0024c28_18']	不同一所緣。	不同一所緣。	They do not have the same object.
['ZH_T27_1545_005:0024c29_5']	謂苦類智忍。	謂苦類智忍。	Namely, the acceptance of the knowledge of the subsequent class of suffering,
['ZH_T27_1545_005:0024c29_13']	苦類智相應二心。	苦類智相應二心。	and the two minds associated with the knowledge of the subsequent class of suffering.
['ZH_T27_1545_005:0024c29_18']	同一所緣。	同一所緣。	They have the same object.
['ZH_T27_1545_005:0025a01_5', 'ZH_T27_1545_005:0025a01_11']	不同一行相。🔽謂集法智忍。	不同一行相。 謂集法智忍。	It is not the same in terms of aspect.🔽That is, the receptivity to the cognition of the truth of origination.
['ZH_T27_1545_005:0025a01_19']	集法智相應餘心。	集法智相應餘心。	The mind associated with the cognition of the truth of origination.
['ZH_T27_1545_005:0025a02_5']	不同一所緣。	不同一所緣。	It is not the same in terms of object.
['ZH_T27_1545_005:0025a02_11']	不同一行相。	不同一行相。	It is not the same in terms of aspect.
['ZH_T27_1545_005:0025a02_16']	如是說者。	如是說者。	According to this explanation,
['ZH_T27_1545_005:0025a03_2']	緣苦諦忍。	緣苦諦忍。	The receptivity to the truth of suffering,
['ZH_T27_1545_005:0025a03_9']	後入正性離生。	後入正性離生。	Later enters the certainty of rightness and leaves birth.
['ZH_T27_1545_005:0025a03_14']	所以者何。	所以者何。	Why is it so?
['ZH_T27_1545_005:0025a04_3']	見道是無漏善根。	見道是無漏善根。	The path of seeing is a wholesome root without outflows,
['ZH_T27_1545_005:0025a04_8']	有大勢力。	有大勢力。	It has great power.
['ZH_T27_1545_005:0025a04_17']	雖所緣行相有倒錯。	雖所緣行相有倒錯。	Although the object and aspect are inverted and confused,
['ZH_T27_1545_005:0025a05_7']	而於現觀不作留難。	而於現觀不作留難。	It does not create obstacles for the realization of the truth.
['ZH_T27_1545_005:0025a05_14']	忍是有漏善根。	忍是有漏善根。	Receptivity is a wholesome root with outflows,
['ZH_T27_1545_005:0025a06_1']	無大勢力。	無大勢力。	It does not have great power.
['ZH_T27_1545_005:0025a06_11']	若所緣行相有倒錯者。	若所緣行相有倒錯者。	If the object and aspect are inverted and confused,
['ZH_T27_1545_005:0025a07_5']	則於入正性離生便作留難。	則於入正性離生便作留難。	Then it creates obstacles for entering the certainty of rightness and leaving birth.
